!Series_title	"Mapping  and genome-wide profiling of human NKp46+ cells"
!Series_geo_accession	"GSE41469"
!Series_status	"Public on Nov 12 2012"
!Series_submission_date	"Oct 10 2012"
!Series_last_update_date	"Mar 25 2019"
!Series_pubmed_id	"23181063"
!Series_summary	"Understanding Natural Killer (NK) cell anatomical distribution is key to dissect the role of these unconventional lymphocytes in physiological and disease conditions. In mouse, NK cells have been detected in various lymphoid and non-lymphoid organs, while in humans the current knowledge of NK cell distribution at steady state is mainly restricted to lymphoid tissues. The translation to humans of findings obtained in mice is facilitated by the identification of NK cell markers conserved between these two species. The Natural Cytotoxicity Receptor (NCR) NKp46 is a marker of the NK cell lineage evolutionary conserved in mammals. In mice, NKp46 is also present on rare T cell subsets and on a subset of gut Innate Lymphoid Cells (ILCs) expressing the retinoic acid receptor-related orphan receptor gammat (RORgammat) transcription factor. Here, we documented the distribution and the phenotype of human NKp46+ cells in lymphoid and non-lymphoid tissues isolated from healthy donors. Human NKp46+ cells were found in splenic red pulp, in lymph nodes, in lungs and gut lamina propria, thus mirroring mouse NKp46+ cell distribution. We identified a novel cell subset of CD56dimNKp46low cells that includes RORgammat+ILCs with a lineage-CD94-CD117brightCD127bright phenotype.We also included data regarding the genome-wide transcriptional profiles of human healthy colonic NK cells and  RORgammat+ILCs.The use of NKp46 thus contributes to establish the basis for analyzing quantitative and qualitative changes of NK cell and ILC subsets in human diseases."
!Series_overall_design	"Human colonic CD56-NKp46lowCD117brightCD127bright cells = LTi cells and CD56+NKp46+CD117-CD127- cells =NK cells were isolated from macroscopically unaffected areas of colon of patients with colon cancer. Indicated populations were sorted and immediately lysed in RLT buffer supplemented with 10% beta-mercaptoethanol (Quiagen, France). Lysates of three distinct donors were pooled and RNA was isolated by using RNAeasy Microkit (Quiagen, France). Duplicates were performed for each cell type. cRNA were obtained after double amplification using the MessageAmp II aRNA Amplification Kit (Ambion, France). cRNA were then hybridized on Human Genome HG_U133 +2.0 Affymetrix chips. Chip images were generated using Affymetrix AGCC 3.2 software, then expression data were extracted and normalized using Affymetrix Expression console 1.1 with the algorithm RMA. Data obtained were expressed as log2."
!Series_type	"Expression profiling by array"
!Series_contributor	"Elena,,Tomasello"
!Series_contributor	"Nadia,,Yessaad"
!Series_contributor	"Emilie,,Gregoire"
!Series_contributor	"Kelly,,Hudspeth"
!Series_contributor	"Carmelo,,Luci"
!Series_contributor	"Domenico,,Mavilio"
!Series_contributor	"Jean,,Hardwigsen"
!Series_contributor	"Eric,,Vivier"
!Series_sample_id	"GSM1017916 GSM1017917 GSM1017918 GSM1017919 "
!Series_contact_name	"Thien-Phong,,Vu Manh"
!Series_contact_institute	"CIML"
!Series_contact_address	"163 avenue de Luminy"
!Series_contact_city	"marseille"
!Series_contact_zip/postal_code	"13288"
!Series_contact_country	"France"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE41nnn/GSE41469/suppl/GSE41469_RAW.tar"
!Series_platform_id	"GPL570"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA177083"

!Sample_title	"colonic CD56+NKp46+CD117-CD127- cells_rep1"	"colonic CD56+NKp46+CD117-CD127- cells_rep2"	"colonic CD56-NKp46lowCD117brightCD127bright cells_ rep1"	"colonic CD56-NKp46lowCD117brightCD127bright cells_ rep2"
!Sample_geo_accession	"GSM1017916"	"GSM1017917"	"GSM1017918"	"GSM1017919"
!Sample_status	"Public on Nov 12 2012"	"Public on Nov 12 2012"	"Public on Nov 12 2012"	"Public on Nov 12 2012"
!Sample_submission_date	"Oct 10 2012"	"Oct 10 2012"	"Oct 10 2012"	"Oct 10 2012"
!Sample_last_update_date	"Nov 12 2012"	"Nov 12 2012"	"Nov 12 2012"	"Nov 12 2012"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"healthy colonic NK cells"	"healthy colonic NK cells"	"healthy colonic RORgammat+ ILC cells"	"healthy colonic RORgammat+ ILC cells"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"tissue: colon"	"tissue: colon"	"tissue: colon"	"tissue: colon"
!Sample_characteristics_ch1	"cell type: CD56+NKp46+CD117-CD127- cells"	"cell type: CD56+NKp46+CD117-CD127- cells"	"cell type: CD56-NKp46lowCD117brightCD127bright cells"	"cell type: CD56-NKp46lowCD117brightCD127bright cells"
!Sample_treatment_protocol_ch1	"Colonic hematopoietic cells were isolated from human healthy colon fragment upon enzymatic digestion with Collagenase VIII (Sigma)."	"Colonic hematopoietic cells were isolated from human healthy colon fragment upon enzymatic digestion with Collagenase VIII (Sigma)."	"Colonic hematopoietic cells were isolated from human healthy colon fragment upon enzymatic digestion with Collagenase VIII (Sigma)."	"Colonic hematopoietic cells were isolated from human healthy colon fragment upon enzymatic digestion with Collagenase VIII (Sigma)."
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"Sorted cells were immediately lysed in RLT buffer supplemented with 10% beta-mercaptoethanol (Quiagen, France). Lysates of three distinct donors were pooled and RNA was isolated by using RNAeasy Microkit (Quiagen, France)."	"Sorted cells were immediately lysed in RLT buffer supplemented with 10% beta-mercaptoethanol (Quiagen, France). Lysates of three distinct donors were pooled and RNA was isolated by using RNAeasy Microkit (Quiagen, France)."	"Sorted cells were immediately lysed in RLT buffer supplemented with 10% beta-mercaptoethanol (Quiagen, France). Lysates of three distinct donors were pooled and RNA was isolated by using RNAeasy Microkit (Quiagen, France)."	"Sorted cells were immediately lysed in RLT buffer supplemented with 10% beta-mercaptoethanol (Quiagen, France). Lysates of three distinct donors were pooled and RNA was isolated by using RNAeasy Microkit (Quiagen, France)."
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Biotinylated cRNA were prepared following the double amplification protocol of MessagaAmp II aRNA Amplification Kit (Ambion)."	"Biotinylated cRNA were prepared following the double amplification protocol of MessagaAmp II aRNA Amplification Kit (Ambion)."	"Biotinylated cRNA were prepared following the double amplification protocol of MessagaAmp II aRNA Amplification Kit (Ambion)."	"Biotinylated cRNA were prepared following the double amplification protocol of MessagaAmp II aRNA Amplification Kit (Ambion)."
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"cRNA were hybridized on Human Genome HG_U133 +2.0 Affymetrix chips according to manufacturer protocol."	"cRNA were hybridized on Human Genome HG_U133 +2.0 Affymetrix chips according to manufacturer protocol."	"cRNA were hybridized on Human Genome HG_U133 +2.0 Affymetrix chips according to manufacturer protocol."	"cRNA were hybridized on Human Genome HG_U133 +2.0 Affymetrix chips according to manufacturer protocol."
!Sample_scan_protocol	"Chip images were generated using Affymetrix AGCC version 3.2 software."	"Chip images were generated using Affymetrix AGCC version 3.2 software."	"Chip images were generated using Affymetrix AGCC version 3.2 software."	"Chip images were generated using Affymetrix AGCC version 3.2 software."
!Sample_description	"Gene expression data from human healthy colonic NK cells"	"Gene expression data from human healthy colonic NK cells"	"Gene expression data from human healthy colonic RORgammat+ ILC cells"	"Gene expression data from human healthy colonic RORgammat+ ILC cells"
!Sample_description	"EVR_R10-D1_U133_2"	"EVR_R10-D2_U133_2"	"EVR_R9-D1_U133_2"	"EVR_R9-D2_U133_2"
!Sample_data_processing	"Expression data were obtained using Affymetrix Expression Console software (version 1.1)."	"Expression data were obtained using Affymetrix Expression Console software (version 1.1)."	"Expression data were obtained using Affymetrix Expression Console software (version 1.1)."	"Expression data were obtained using Affymetrix Expression Console software (version 1.1)."
!Sample_platform_id	"GPL570"	"GPL570"	"GPL570"	"GPL570"
!Sample_contact_name	"Thien-Phong,,Vu Manh"	"Thien-Phong,,Vu Manh"	"Thien-Phong,,Vu Manh"	"Thien-Phong,,Vu Manh"
!Sample_contact_institute	"CIML"	"CIML"	"CIML"	"CIML"
!Sample_contact_address	"163 avenue de Luminy"	"163 avenue de Luminy"	"163 avenue de Luminy"	"163 avenue de Luminy"
!Sample_contact_city	"marseille"	"marseille"	"marseille"	"marseille"
!Sample_contact_zip/postal_code	"13288"	"13288"	"13288"	"13288"
!Sample_contact_country	"France"	"France"	"France"	"France"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017916/suppl/GSM1017916_EVR_R10-D1_U133_2.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017917/suppl/GSM1017917_EVR_R10-D2_U133_2.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017918/suppl/GSM1017918_EVR_R9-D1_U133_2.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017919/suppl/GSM1017919_EVR_R9-D2_U133_2.CEL.gz"
!Sample_data_row_count	"54675"	"54675"	"54675"	"54675"
!series_matrix_table_begin
"ID_REF"	"GSM1017916"	"GSM1017917"	"GSM1017918"	"GSM1017919"
"1563136_at"	2.323993	2.340561	2.44088	2.381556
"1563137_at"	4.55067	4.534759	4.702581	4.702302
"1563138_at"	6.011259	6.069071	5.9469	5.931741
"1563139_at"	3.088188	3.227713	2.694417	2.791597
"1563142_at"	4.905041	4.711112	4.761271	5.018671
"1563143_at"	4.80955	5.582176	4.969907	4.775219
"1563145_at"	2.905383	2.871815	2.893353	3.102064
"1563147_at"	2.853341	3.071592	2.864943	2.899158
"1563149_at"	2.525401	2.314056	2.549857	2.554129
"1563154_at"	4.096107	4.492986	4.341789	4.249619
"1563157_at"	3.79934	3.589692	3.748351	3.992397
"1563160_at"	2.326537	2.793595	2.220348	2.2439
"1563162_at"	3.110003	3.093804	3.016424	3.178833
"1563165_at"	3.670155	4.147279	3.723083	3.71372
"1563166_at"	4.079938	4.353052	4.14392	4.484263
"1563168_at"	3.861422	3.811012	3.264671	3.629699
"1563169_at"	4.03962	3.822689	3.790823	3.523536
"1563170_at"	2.76654	2.892543	2.801719	2.738753
"1563171_at"	4.067674	4.292386	4.458013	4.314693
"1563173_at"	2.050417	2.263058	2.403851	2.3031
"1563174_at"	2.977132	2.837856	2.990159	3.260754
"1563178_at"	4.337215	4.378403	4.59213	4.282501
"1563179_at"	2.934536	3.024414	2.964939	2.76441
"1563181_a_at"	5.997407	6.106033	6.034722	5.843728
"1563182_at"	2.802842	3.102407	2.622709	2.732162
"1563185_at"	2.952724	3.092102	2.953749	2.962013
"1563186_at"	1.954904	2.140789	2.071627	2.144404
"1563187_at"	2.095199	1.928609	2.237424	2.07609
"1563188_at"	2.868093	2.849818	2.921833	2.697576
"1563189_at"	2.449461	2.410519	2.385902	2.596061
"1563190_at"	2.543018	2.447285	2.442348	2.61199
"1563203_at"	3.347645	2.6908	2.847875	3.185607
"1563204_at"	5.493754	5.655816	5.56809	5.058166
"1563207_at"	2.174971	2.522046	2.400443	2.411347
"1563208_s_at"	2.803026	2.980548	2.745791	3.132371
"1563209_a_at"	4.585853	4.64151	4.647293	4.533071
"1563210_at"	4.933058	4.782948	4.964989	5.173944
"1563217_at"	3.800317	3.543196	5.396824	7.223882
"1563219_at"	3.165147	2.807799	2.978778	2.67842
"1563221_at"	2.528027	2.777052	2.862725	2.620385
"1563222_at"	5.470706	5.343957	5.376886	5.601287
"1563223_a_at"	3.022174	3.089407	3.007759	3.218455
"1563224_at"	4.906264	5.0774	4.895764	4.824098
"1563225_a_at"	5.235989	5.419561	5.284294	5.407718
"1563226_at"	4.761985	4.786158	4.651068	4.825913
"1563228_x_at"	5.515319	5.346231	5.810037	5.606253
"1563229_at"	5.241436	4.906216	4.628525	5.140924
"1563235_at"	4.792167	5.002881	5.419028	4.991898
"1563241_at"	4.037888	3.924076	4.329975	4.072119
"1563243_at"	6.038441	6.092143	5.789067	5.561819
"1563244_at"	4.008107	4.047265	4.166581	3.876502
"1563245_at"	3.367827	3.470918	3.574528	3.635191
"1563246_at"	2.896564	3.28206	3.155112	3.171419
"1563247_at"	4.622426	4.753215	4.60992	4.304457
"1563250_at"	6.450459	6.785844	6.641941	6.232697
"1563252_at"	5.430858	5.440014	5.337907	5.32199
"1563253_s_at"	5.557656	5.434239	5.423476	5.561754
"1563254_a_at"	2.400205	2.522538	2.354082	2.384162
"1563255_at"	5.758065	5.933182	5.72745	5.513715
"1563259_at"	3.096434	3.178153	3.78314	3.948022
"1563260_at"	4.031462	4.115362	4.3027	4.222969
"1563263_at"	4.549836	4.444623	4.66509	4.467198
"1563265_at"	2.691957	2.788908	2.628622	2.571403
"1563271_at"	5.089348	4.996516	5.320989	5.115559
"1563272_at"	3.437947	3.250288	3.313725	3.542607
"1563273_at"	5.057374	4.593235	4.801178	5.183269
"1563274_at"	5.030477	5.281757	5.180237	5.244903
"1563277_at"	2.942677	3.007177	2.929102	2.979658
"1563279_at"	2.570961	2.427505	2.677288	2.921371
"1563283_at"	5.269893	5.220577	5.894264	5.802963
"1563287_at"	3.592679	3.7203	3.691317	3.685198
"1563290_at"	5.779301	5.513251	5.797111	5.565382
"1563295_at"	6.152606	5.762344	5.704487	6.067635
"1563296_at"	4.164775	4.427651	4.223484	4.449991
"1563297_s_at"	4.10862	4.80903	4.405222	4.386154
"1563298_at"	2.771907	2.548889	2.70783	2.954454
"1563299_at"	2.788551	2.740083	3.039523	2.73692
"1563300_at"	5.137617	5.304883	5.16798	4.971922
"1563302_at"	6.964048	6.789733	6.750589	6.81924
"1563303_at"	3.105775	3.152326	2.948953	3.444897
"1563310_a_at"	3.149457	3.006691	3.364385	3.289716
"1563312_at"	2.645276	2.549009	2.569703	2.680223
"1563315_s_at"	6.583702	6.756004	6.427009	6.117953
"1563316_at"	5.013746	4.485979	5.004327	5.047691
"1563318_s_at"	6.148526	6.410884	6.24794	6.017083
"1563319_at"	3.355756	3.46341	3.250453	3.360507
"1563320_at"	4.998606	5.352597	5.120348	6.263193
"1563321_s_at"	2.493836	2.58545	2.810011	2.365835
"1563324_at"	4.479146	4.407429	4.912559	4.476837
"1563325_at"	3.857484	4.055076	3.66107	3.635137
"1563327_a_at"	4.067674	4.329913	4.166792	4.059398
"1563329_s_at"	2.04928	2.059878	2.059224	2.426261
"1563331_at"	3.419945	3.544356	3.794162	3.65973
"1563332_at"	2.728043	2.787024	3.012504	2.467777
"1563333_at"	2.488821	2.625777	2.436212	2.8097
"1563335_at"	3.134893	3.229244	3.964202	4.303528
"1563339_at"	3.904747	3.881407	4.104756	3.856006
"1563340_at"	5.064917	5.368875	5.218701	5.3891
"1563341_at"	4.268497	4.422479	4.648867	4.357045
"1563344_at"	5.425735	5.527269	5.491466	5.355777
"1563345_at"	5.811101	5.902201	5.786345	6.686081
"1563346_at"	3.196304	3.504831	3.485667	3.451567
"1563348_at"	4.000731	3.76031	3.973107	4.780415
"1563351_at"	2.12332	2.509371	2.257467	2.404478
"1563357_at"	3.042324	2.71826	3.768058	3.407711
"1563360_at"	3.008984	2.708161	3.237422	3.036203
"1563361_at"	4.458713	4.745201	4.518211	4.13898
"1563362_at"	3.717978	3.550696	3.4032	3.395159
"1563364_at"	3.201262	3.227963	3.254129	3.600734
"1563367_at"	2.664714	2.533915	2.701713	2.83663
"1563369_at"	4.125743	4.368541	4.271551	4.640332
"1563370_at"	4.061793	4.293931	3.962565	4.044833
"1563371_at"	3.044937	2.915956	3.165798	3.04096
"1563373_at"	3.77387	4.283344	3.572222	3.389083
"1563376_at"	2.781413	2.550222	2.442348	2.580438
"1563379_at"	3.194466	2.879977	3.077356	2.791597
"1563385_at"	2.402002	2.160948	2.301214	2.341437
"1563386_at"	2.871998	2.61451	2.437482	2.627821
"1563389_at"	2.323707	2.513209	2.429108	2.476779
"1563391_at"	3.110003	3.129557	3.096285	3.056861
"1563392_at"	2.385665	2.542803	2.407249	2.647766
"1563396_x_at"	2.047855	2.175033	1.992561	2.478709
"1563397_at"	2.921014	3.078563	3.139742	3.046378
"1563398_at"	3.323314	3.339077	3.165965	3.341498
"1563404_at"	5.891103	6.098731	6.381062	5.829246
"1563405_at"	5.627651	5.65465	5.473054	5.091346
"1563407_x_at"	5.784024	5.715866	5.348229	5.341495
"1563414_at"	2.233128	2.548424	2.344955	2.12348
"1563420_at"	3.595589	4.054161	4.026672	3.757342
"1563425_at"	6.695424	6.497223	6.38349	6.456563
"1563426_a_at"	5.766003	6.016369	5.753698	6.681541
"1563427_at"	2.925357	3.105201	3.160346	3.111082
"1563431_x_at"	5.308409	5.203501	6.896492	7.27515
"1563445_x_at"	3.893436	3.939913	4.23375	3.61081
"1563450_at"	2.638392	2.90963	2.867748	2.663822
"1563452_at"	2.77584	2.976277	3.083317	2.973982
"1563453_at"	3.944358	3.656769	3.916241	3.954253
"1563454_at"	2.592174	2.553896	2.684423	2.635631
"1563455_at"	6.85674	6.635594	7.024369	7.854913
"1563456_at"	2.446831	2.57312	3.28668	2.731376
"1563458_at"	5.512484	5.076472	5.149525	5.391927
"1563460_at"	2.855034	2.92558	2.924211	2.81932
"1563461_at"	2.814095	2.929227	3.092038	3.430539
"1563462_at"	2.520949	2.679047	2.401378	2.365993
"1563465_at"	1.760709	1.859316	2.106631	1.998178
"1563466_at"	3.637971	3.907285	3.820949	3.561229
"1563467_at"	2.709297	2.721994	3.220262	5.283286
"1563468_at"	4.483366	4.690998	4.534364	4.697976
"1563469_at"	5.262422	5.216566	4.871899	4.694476
"1563471_at"	4.315657	4.293931	4.218711	4.200122
"1563472_at"	4.997499	5.00165	5.133705	5.470962
"1563473_at"	9.154181	7.53403	8.243635	8.690889
"1563474_at"	2.963227	2.952145	2.903268	2.69534
"1563475_s_at"	2.60667	2.815901	2.504141	2.584531
"1563477_at"	2.383525	2.852646	2.50152	2.239511
"1563478_at"	4.011548	3.914244	3.921692	3.947821
"1563480_at"	3.599938	3.881407	4.211541	4.308328
"1563482_at"	4.746493	5.03071	4.862432	4.722876
"1563483_at"	4.450226	4.258458	4.983575	5.351955
"1563484_at"	4.281829	4.337785	4.330283	4.342976
"1563485_at"	5.579139	5.45132	5.324135	5.880478
"1563486_at"	2.710081	2.588024	2.61601	2.778798
"1563487_at"	2.653902	2.431983	2.64404	2.765684
"1563488_at"	3.187068	3.347211	3.567792	3.698514
"1563489_at"	5.277527	5.88283	5.345642	5.369104
"1563494_at"	2.97164	2.710643	3.205744	2.91238
"1563495_at"	4.530966	4.533582	4.471739	4.469733
"1563496_at"	2.230253	2.289971	2.224601	2.496918
"1563497_at"	8.314633	7.019514	7.464085	7.173783
"1563498_s_at"	2.749426	3.122204	3.70417	4.026964
"1563502_at"	3.467216	3.465773	3.55665	3.797647
"1563503_at"	1.818543	2.140789	1.892228	1.772054
"1563505_at"	4.751598	4.63717	5.090509	5.099889
"1563507_at"	4.905516	4.998561	5.153185	5.315032
"1563509_at"	4.536622	4.646429	4.345943	4.673529
"1563511_at"	4.505311	4.191109	4.595394	4.377936
"1563512_at"	3.294806	3.299327	3.206247	3.136974
"1563513_at"	3.372727	3.414907	3.262897	3.591078
"1563519_at"	2.366001	2.372729	2.230965	2.521717
"1563521_at"	4.368781	4.131217	4.646081	4.839129
"1563522_at"	3.19024	3.388202	3.572517	3.30789
"1563523_at"	3.75501	3.613695	3.901985	3.995323
"1563524_a_at"	2.341475	2.41334	2.51449	2.47871
"1563528_at"	3.75501	3.638124	3.761197	3.68208
"1563529_at"	5.560542	5.52484	5.564157	5.384095
"1563531_at"	3.290612	3.185847	3.50863	3.114025
"1563532_at"	4.912387	4.752959	4.998742	5.039929
"1563533_at"	3.870888	4.228809	3.740006	3.874254
"1563536_at"	3.119872	2.894077	3.246278	3.110896
"1563539_at"	3.662582	3.798292	3.969593	3.977318
"1563540_at"	3.808669	3.950284	3.858348	4.029306
"1563541_at"	3.528807	3.4501	3.562849	3.533293
"1563542_a_at"	5.54318	5.806187	6.018787	5.602538
"1563546_at"	2.055488	2.022078	1.968383	2.070949
"1563549_a_at"	6.026421	6.668981	6.068256	6.241772
"1563553_at"	3.814901	3.862449	3.939913	4.045193
"1563557_at"	3.361805	3.408973	3.155313	3.313376
"1563559_at"	3.363373	3.559554	3.502556	3.227963
"1563560_at"	6.044123	6.243618	5.705921	5.462203
"1563561_at"	2.623356	2.744496	2.776044	2.871261
"1563563_at"	4.148959	3.807353	3.946278	4.130002
"1563565_at"	5.642935	5.626548	5.634356	5.896934
"1563568_at"	3.339142	3.337938	3.89204	3.366728
"1563569_at"	3.142546	3.023171	2.862031	2.966692
"1563571_at"	3.688164	3.899043	3.6923	4.30799
"1563572_at"	2.581845	2.649554	2.603908	2.580438
"1563573_at"	4.161778	3.368525	5.468746	4.915273
"1563577_at"	5.595289	5.814211	5.598252	5.67194
"1563581_at"	4.161778	4.094865	3.993465	3.994723
"1563584_at"	2.715614	2.827731	2.699707	3.110003
"1563586_at"	4.898829	4.955209	5.504196	4.76906
"1563587_at"	4.56222	4.685586	4.405405	4.917287
"1563589_at"	2.49821	2.123022	2.377284	2.546863
"1563590_at"	5.138463	5.365508	5.13846	4.83788
"1563591_at"	2.151262	2.313574	2.15008	2.07407
"1563595_at"	2.742208	2.75419	2.763481	2.813937
"1563596_at"	5.35142	5.472671	5.190443	5.269454
"1563597_at"	4.184984	3.898874	4.35421	3.501618
"1563601_at"	2.926303	2.957206	3.099411	2.940009
"1563606_a_at"	4.153486	4.301319	3.940703	4.231845
"1563607_x_at"	5.776923	5.448833	5.650213	5.34708
"1563608_a_at"	4.076908	4.217095	4.404573	4.655077
"1563610_at"	2.86355	2.820183	2.795823	2.706867
"1563611_at"	3.438797	3.417135	3.228844	3.686484
"1563612_at"	2.924096	2.831109	3.04349	2.739204
"1563614_at"	2.314977	3.049028	2.967007	3.151356
"1563620_at"	2.290697	2.141175	2.308587	2.610705
"1563621_at"	3.664042	3.169034	5.076334	4.028736
"1563629_a_at"	5.52929	5.99377	5.712111	5.755688
"1563632_at"	5.968792	5.923972	5.789061	5.71805
"1563635_at"	4.751598	4.926355	4.719028	4.663032
"1563637_at"	2.54812	2.73313	2.788012	2.706625
"1563638_at"	4.351347	3.992785	4.393056	4.271382
"1563639_a_at"	7.47999	7.29532	7.508276	7.527265
"1563641_a_at"	6.310188	6.360274	6.591468	6.756072
"1563643_at"	2.465121	2.663875	2.325568	2.634113
"1563646_a_at"	5.723736	5.719647	5.884379	5.719471
"1563649_at"	2.539242	2.478709	2.601314	2.925205
"1563654_at"	5.042489	4.922785	4.983773	5.161236
"1563655_at"	4.853184	5.310588	4.82797	4.643644
"1563656_at"	3.860444	3.847247	3.820214	3.651213
"1563657_at"	5.859129	6.101481	5.958552	6.141399
"1563658_a_at"	4.44635	4.88713	4.9733	4.673728
"1563659_at"	3.964448	4.130462	4.199073	4.464356
"1563660_at"	1.8986	2.095199	2.291525	2.294182
"1563662_at"	3.206371	3.511657	3.366492	3.636238
"1563668_at"	5.149659	5.300254	5.174608	5.39536
"1563670_at"	3.183063	3.115571	3.401233	3.267577
"1563671_at"	2.893606	2.773076	2.927398	2.938193
"1563673_a_at"	2.698037	2.506936	2.8896	2.528169
"1563674_at"	6.225077	7.839386	5.379913	5.16191
"1563677_at"	2.323993	2.265877	2.34895	2.382054
"1563679_at"	3.83534	4.251385	4.253559	4.248037
"1563680_at"	2.650079	2.482189	2.533854	2.321604
"1563681_at"	3.208101	2.896784	2.904155	3.110003
"1563685_at"	3.136186	3.489508	2.960043	3.387027
"1563687_a_at"	3.32604	3.77328	4.43702	3.514766
"1563690_at"	2.740529	2.640533	2.276887	2.570403
"1563691_at"	4.428732	4.133183	4.742023	4.558518
"1563692_at"	4.683304	4.646254	4.396043	4.315627
"1563693_at"	2.903138	2.679738	2.908103	2.920732
"1563696_at"	2.159793	2.436605	2.121295	2.748858
"1563704_at"	2.568851	2.624495	2.574198	2.977247
"1563706_at"	4.213783	3.872798	3.832242	4.130309
"1563707_at"	6.02312	6.096265	6.304585	6.335059
"1563708_at"	4.960152	5.009949	5.166735	4.901905
"1563709_at"	4.684774	4.666843	4.619407	4.758479
"1563715_at"	4.350658	4.013245	4.679315	4.68612
"1563719_a_at"	2.645304	2.732229	3.19084	2.75043
"1563720_at"	2.71701	2.427608	2.468004	2.480032
"1563721_at"	2.923032	2.816173	2.636466	2.791597
"1563724_at"	2.269397	2.377945	2.459825	2.47407
"1563725_at"	2.824788	3.227963	3.029186	3.399261
"1563728_at"	3.660045	3.578516	3.641674	3.990576
"1563742_at"	2.745508	2.879552	2.760291	2.705745
"1563743_at"	4.12996	3.907844	3.858709	4.12527
"1563744_a_at"	5.470706	5.150297	5.539725	5.43594
"1563745_a_at"	3.831332	3.630383	3.813114	3.686631
"1563750_at"	4.955017	4.82961	4.799218	5.226625
"1563753_at"	5.41529	5.418293	5.570154	5.456473
"1563754_at"	2.266581	2.120628	2.222853	2.071408
"1563770_at"	3.6522	3.515298	3.630623	3.591634
"1563771_a_at"	2.281746	2.30025	2.109843	2.241504
"1563772_a_at"	6.0163	6.017018	5.863315	5.909544
"1563776_at"	4.675349	5.15982	4.906469	4.820222
"1563781_at"	4.494269	4.480326	4.668989	4.569076
"1563783_a_at"	5.07337	5.264901	5.005625	4.636063
"1563787_a_at"	2.075891	2.126523	2.128845	2.174179
"1563792_at"	5.884315	5.411382	5.702226	5.727724
"1563793_at"	3.933915	3.827841	4.395035	4.042202
"1563794_s_at"	3.296872	3.450802	3.42586	3.353648
"1563796_s_at"	5.307442	5.437876	5.687573	5.580403
"1563797_at"	2.19422	2.24039	2.2463	2.681658
"1563800_at"	6.803653	6.855381	6.922114	6.836345
"1563801_at"	3.162637	2.979166	2.981328	2.899158
"1563802_at"	5.701103	5.790374	5.571618	5.770777
"1563805_a_at"	6.143676	6.311561	6.22368	6.057447
"1563808_at"	6.166988	5.680568	5.419194	5.633311
"1563809_a_at"	4.644103	5.075723	5.132042	5.05106
"1563814_at"	4.373207	4.189474	4.279513	4.435961
"1563816_at"	5.752646	5.875324	5.656019	5.523912
"1563821_at"	3.541223	3.662207	3.642591	3.755588
"1563822_at"	4.088161	3.957521	3.968681	4.145724
"1563825_at"	2.321544	2.487637	2.209593	2.268315
"1563827_at"	3.61844	3.511194	3.644136	3.545806
"1563828_at"	3.832589	3.984662	3.762761	3.839797
"1563830_a_at"	4.159454	4.214184	4.297629	4.32375
"1563833_at"	2.550387	2.499064	2.569927	2.887303
"1563834_a_at"	3.162804	3.044594	3.006146	3.035791
"1563839_at"	3.577773	3.596948	3.168374	2.952732
"1563840_at"	4.034048	4.036251	4.179275	3.955258
"1563841_at"	3.250011	3.055513	3.124593	3.281777
"1563842_at"	5.12935	5.012671	5.055277	5.050801
"1563845_at"	2.256245	2.233561	2.257197	2.329392
"1563849_at"	3.933985	4.345686	3.939913	4.225281
"1563853_at"	6.56914	6.47515	6.886189	7.076479
"1563854_s_at"	4.875191	4.743491	4.501748	4.791652
"1563856_at"	3.355098	3.746622	3.864872	3.42388
"1563858_at"	2.095199	2.123214	2.20628	2.12348
"1563860_at"	3.659003	3.526113	3.638074	3.698541
"1563862_at"	6.152412	6.066646	6.221297	6.54993
"1563863_x_at"	5.911834	6.134395	5.866371	6.117509
"1563867_at"	4.253405	3.907061	4.327632	4.099099
"1563868_a_at"	3.869295	3.417195	3.653487	3.91237
"1563872_at"	6.049105	6.155379	6.171843	5.92882
"1563874_at"	3.47656	3.143844	3.374054	3.459652
"1563876_at"	2.46127	2.459217	2.635194	2.976263
"1563878_a_at"	5.437659	5.123691	5.638468	5.622325
"1563881_at"	1.885214	1.937204	1.908869	2.191775
"1563882_a_at"	3.183063	3.011151	3.215056	3.289505
